SEC_EJEC,SUBGENERICA_DET_NOMBRE,NIVEL_GOBIERNO_NOMBRE,FUENTE_FINANCIAMIENTO_NOMBRE,DISTRITO_EJECUTORA_NOMBRE,RUBRO,MONTO_PIM,FUENTE_FINANCIAMIENTO,SUBGENERICA_NOMBRE,EJECUTORA,MES_DOC,DEPARTAMENTO_EJECUTORA,ESPECIFICA_DET,GENERICA_NOMBRE,MONTO_PIA,NIVEL_GOBIERNO,MONTO_RECAUDADO,EJECUTORA_NOMBRE,PLIEGO_NOMBRE,TIPO_RECURSO_NOMBRE,PROVINCIA_EJECUTORA,PROVINCIA_EJECUTORA_NOMBRE,SECTOR_NOMBRE,ANO_DOC,PLIEGO,DISTRITO_EJECUTORA,TIPO_RECURSO,ESPECIFICA_DET_NOMBRE,ESPECIFICA_NOMBRE,DEPARTAMENTO_EJECUTORA_NOMBRE,GENERICA,ESPECIFICA,SECTOR,SUBGENERICA,RUBRO_NOMBRE,SUBGENERICA_DET
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,100,3,02,1,OTROS INGRESOS,0,R,0.71,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - CANON HIDROENERGETICO,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,I,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,100,5,02,1,OTROS INGRESOS,0,R,9227.32,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - CANON MINERO,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,H,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,100,2,02,1,OTROS INGRESOS,0,R,14.51,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - SALDOS ANTIGUOS (RRDD),01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,Y,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
727,SALDOS DE BALANCE,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,54501,2,SALDOS DE BALANCE,100,3,02,1,SALDOS DE BALANCE,0,R,55032.96,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,NORMAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,0,SALDOS DE BALANCE,SALDOS DE BALANCE,ANCASH,9,1,99,1,RECURSOS DIRECTAMENTE RECAUDADOS,1
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,100,7,02,1,OTROS INGRESOS,0,R,10281.51,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - CANON MINERO,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,H,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,100,11,02,1,OTROS INGRESOS,0,R,0.65,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - CANON FORESTAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,L,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,100,7,02,1,OTROS INGRESOS,0,R,11.76,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - REGALIAS MINERAS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,P,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
727,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,100,4,02,6,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,0,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,NORMAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,0,EXPEDICION DE GUIAS,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,ANCASH,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,6
727,INGRESO POR ALQUILERES,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,VENTA DE SERVICIOS,100,10,02,2,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,168.01,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,7,MAQUINARIAS Y EQUIPOS,"VEHICULOS, MAQUINARIAS Y EQUIPOS",ANCASH,3,2,99,3,RECURSOS DIRECTAMENTE RECAUDADOS,5
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,100,7,02,1,OTROS INGRESOS,0,R,0.67,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - CANON FORESTAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,L,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
727,OTROS INGRESOS POR PRESTACION DE SERVICIOS,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,VENTA DE SERVICIOS,100,4,02,6,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,100,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,NORMAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,0,SERVICIOS DE MANTENIMIENTO Y REPARACION,OTROS INGRESOS POR PRESTACION DE SERVICIOS,ANCASH,3,2,99,3,RECURSOS DIRECTAMENTE RECAUDADOS,9
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,RENTAS DE LA PROPIEDAD,100,3,02,1,OTROS INGRESOS,0,R,97.23,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,7,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,RECURSOS DIRECTAMENTE RECAUDADOS,1
727,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,100,11,02,99,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,43299,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,7,OTROS DERECHOS ADMINISTRATIVOS DE AGRICULTURA,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,ANCASH,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,6
727,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,100,12,02,99,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,36493.51,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,7,OTROS DERECHOS ADMINISTRATIVOS DE AGRICULTURA,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,ANCASH,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,6
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,100,6,02,1,OTROS INGRESOS,0,R,0.60,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - CANON PESQUERO,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,J,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,100,2,02,1,OTROS INGRESOS,0,R,0.75,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - CANON HIDROENERGETICO,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,I,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,RENTAS DE LA PROPIEDAD,100,7,02,1,OTROS INGRESOS,0,R,564.48,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,7,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,RECURSOS DIRECTAMENTE RECAUDADOS,1
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,RENTAS DE LA PROPIEDAD,100,4,02,1,OTROS INGRESOS,0,R,270.15,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,7,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,RECURSOS DIRECTAMENTE RECAUDADOS,1
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,100,12,02,1,OTROS INGRESOS,0,R,0.53,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - CANON PESQUERO,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,J,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
727,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,100,2,02,99,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,29883.04,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,7,OTROS DERECHOS ADMINISTRATIVOS DE AGRICULTURA,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,ANCASH,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,6
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,RENTAS DE LA PROPIEDAD,100,6,02,1,OTROS INGRESOS,0,R,488.18,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,7,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,RECURSOS DIRECTAMENTE RECAUDADOS,1
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,100,6,02,1,OTROS INGRESOS,0,R,14.87,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - SALDOS ANTIGUOS (RRDD),01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,Y,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
727,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,100,1,02,99,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,18887.29,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,7,OTROS DERECHOS ADMINISTRATIVOS DE AGRICULTURA,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,ANCASH,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,6
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,100,9,02,1,OTROS INGRESOS,0,R,0.70,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - CANON FORESTAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,L,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,100,12,02,1,OTROS INGRESOS,0,R,10.76,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - REGALIAS MINERAS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,P,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,100,11,02,1,OTROS INGRESOS,0,R,11.49,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - REGALIAS MINERAS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,P,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
727,SALDOS DE BALANCE,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS,HUARAZ,13,305,4,SALDOS DE BALANCE,100,3,02,1,SALDOS DE BALANCE,0,R,304.70,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,NORMAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,0,SALDOS DE BALANCE,SALDOS DE BALANCE,ANCASH,9,1,99,1,DONACIONES Y TRANSFERENCIAS,1
727,VENTA DE BIENES AGRICOLAS Y FORESTALES,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,2000,2,VENTA DE BIENES,100,1,02,99,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,2000,R,0,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,NORMAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,0,OTROS PRODUCTOS AGRICOLAS Y FORESTALES,VENTA DE BIENES AGRICOLAS Y FORESTALES,ANCASH,3,1,99,1,RECURSOS DIRECTAMENTE RECAUDADOS,1
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,100,7,02,1,OTROS INGRESOS,0,R,0.74,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - CANON HIDROENERGETICO,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,I,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,100,11,02,1,OTROS INGRESOS,0,R,0.57,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - CANON PESQUERO,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,J,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
727,SALDOS DE BALANCE,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS,HUARAZ,13,0,4,SALDOS DE BALANCE,100,1,02,1,SALDOS DE BALANCE,0,R,0,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,NORMAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,0,SALDOS DE BALANCE,SALDOS DE BALANCE,ANCASH,9,1,99,1,DONACIONES Y TRANSFERENCIAS,1
727,INGRESO POR ALQUILERES,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,VENTA DE SERVICIOS,100,8,02,2,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,268.02,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,7,MAQUINARIAS Y EQUIPOS,"VEHICULOS, MAQUINARIAS Y EQUIPOS",ANCASH,3,2,99,3,RECURSOS DIRECTAMENTE RECAUDADOS,5
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,100,2,02,1,OTROS INGRESOS,0,R,0.67,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - CANON FORESTAL,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,L,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,100,7,02,1,OTROS INGRESOS,0,R,14.47,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - SALDOS ANTIGUOS (RRDD),01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,Y,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
727,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,HUARAZ,18,0,5,RENTAS DE LA PROPIEDAD,100,9,02,1,OTROS INGRESOS,0,R,12.26,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - REGALIAS MINERAS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,P,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,ANCASH,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
727,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,100,5,02,99,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,47195.32,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,7,OTROS DERECHOS ADMINISTRATIVOS DE AGRICULTURA,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,ANCASH,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,6
727,INGRESO POR ALQUILERES,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,VENTA DE SERVICIOS,100,12,02,2,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,280,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,7,MAQUINARIAS Y EQUIPOS,"VEHICULOS, MAQUINARIAS Y EQUIPOS",ANCASH,3,2,99,3,RECURSOS DIRECTAMENTE RECAUDADOS,5
727,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,HUARAZ,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,100,12,02,6,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,0,REGION ANCASH-AGRICULTURA ANCASH,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,01,HUARAZ,GOBIERNOS REGIONALES,2023,441,01,7,EXPEDICION DE GUIAS,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,ANCASH,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,6
